costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,conm,tic,fyear,at,ceq,dltt,lse,ni,revt,xrd,csho,prcc_f,sich,mkt_cap,industry,boardid,companyid,datestartrole,directorid,directorname,companyname,rolename,dateendrole,datestartroleflag,dateendroleflag,seniority,UG,top20_ug,MBA,top20_mba,PhD,top20_phd,MD,top20_md,Master's,top20_masters,dob,gender,diversitynetworklabel,re,volatility,roa,adjusted_roa,firm_size,equity_capital,charter_value,retained_earnings,rd_intensity,ceo_age,ceo_gender,masters_factor,md_factor,phd_factor,mba_factor,ug_factor
A,USD,STD,INDL,C,7372,12/31/22,23818,EVOLENT HEALTH INC,EVH,2022,1817.293,859.417,468.996,1817.293,-19.164,1352.013,0.0,99.963,28.08,7372.0,2806.9610399999997,Software,2292952.0,2292952.0,2020-10-01,1093063.0,Seth Blackley,EVOLENT HEALTH INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-06-15,M,,-607.332,0.03340972738066264,-0.010545355096839092,-0.06760060034281373,7.505103310211641,0.4729105323137216,1.1836034442908365,-0.3341959717007659,0.0,43.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,12/31/23,23818,EVOLENT HEALTH INC,EVH,2023,2680.308,1067.701,635.058,2680.308,-113.04,1963.896,0.0,113.887,33.03,7372.0,3761.68761,Software,2292952.0,2292952.0,2020-10-01,1093063.0,Seth Blackley,EVOLENT HEALTH INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-06-15,M,,-720.451,0.025937073177200502,-0.04217425758532228,-0.09086451719995857,7.893686992274622,0.39835011498678513,1.259359950359101,-0.26879410873675713,0.0,44.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,12/31/24,23818,EVOLENT HEALTH INC,EVH,2024,2544.411,1001.259,515.489,2544.411,-61.623,2554.741,0.0,115.038,11.25,7372.0,1294.1775,Software,2292952.0,2292952.0,2020-10-01,1093063.0,Seth Blackley,EVOLENT HEALTH INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-06-15,M,,-782.57,0.04616686227890479,-0.024218964624818866,-0.08128808381284039,7.841654468014924,0.3935130763072475,0.2566171501085234,-0.307564304666188,0.0,45.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,2836,12/31/15,24344,VERTEX PHARMACEUTICALS INC,VRTX,2015,2498.875,939.967,739.503,2498.875,-556.334,1032.336,995.922,246.307,125.83,2834.0,30992.80981,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,-5259.96,0.025655271124247453,-0.22263378520334148,-0.28828336832154705,7.823595909575907,0.3761560702316042,3.495665746686937,-2.104931219048572,0.3985481466659997,60.0,0,1.3162582295443055,4.828689259111695,3.813330066189161,-0.14817350877786156,2.6736217114538317
A,USD,STD,INDL,C,2836,12/31/16,24344,VERTEX PHARMACEUTICALS INC,VRTX,2016,2896.787,1156.582,521.335,2896.787,-112.052,1702.177,1047.69,248.301,73.67,2834.0,18292.33467,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,-5352.663,0.0270335951199644,-0.03868147709859234,-0.0886757384716875,7.971357470730784,0.39926373599439663,2.761012997840593,-1.8477930893779901,0.3616731226700479,61.0,0,1.3162582295443055,4.828689259111695,3.813330066189161,-0.14817350877786156,2.6736217114538317
A,USD,STD,INDL,C,2836,12/31/17,24344,VERTEX PHARMACEUTICALS INC,VRTX,2017,3546.014,2028.579,583.902,3546.014,263.484,2488.652,1484.625,253.253,149.86,2834.0,37952.49458,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,-5131.295,0.02437243102530372,0.07430427516642629,0.01667008732976695,8.173579434736906,0.5720730375006979,2.9289996870753288,-1.4470599946869922,0.4186743199547435,62.0,0,1.3162582295443055,4.828689259111695,3.813330066189161,-0.14817350877786156,2.6736217114538317
A,USD,STD,INDL,C,2836,12/31/18,24344,VERTEX PHARMACEUTICALS INC,VRTX,2018,6245.898,4435.203,581.55,6245.898,2096.896,3047.597,1416.476,255.172,165.71,2834.0,42284.55212,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,-2988.819,0.021389782426119934,0.33572370218021497,0.25899854698830443,8.739680207258191,0.710098531868436,2.254848434262326,-0.4785251055973056,0.22678500353351913,63.0,0,1.3162582295443055,4.828689259111695,3.813330066189161,-0.14817350877786156,2.6736217114538317
A,USD,STD,INDL,C,2836,12/31/19,24344,VERTEX PHARMACEUTICALS INC,VRTX,2019,8318.465,6085.244,622.868,8318.465,1176.81,4162.821,1754.54,258.993,218.95,2834.0,56706.517349999995,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,-1854.951,0.016923860752316593,0.1414696100783017,0.061270403018336694,9.026233021601614,0.7315344838260424,2.2320223243338586,-0.2229919822948104,0.21092112547206726,64.0,0,1.3162582295443055,4.828689259111695,3.813330066189161,-0.14817350877786156,2.6736217114538317
A,USD,STD,INDL,C,2836,12/31/21,24344,VERTEX PHARMACEUTICALS INC,VRTX,2021,13432.5,10100.0,887.2,13432.5,2342.1,7574.4,3051.1,254.479,219.6,2834.0,55883.5884,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,3216.7,0.01647397811183561,0.17436069235064208,0.10852509516922353,9.505432422602977,0.7519076865810534,1.7107353246573,0.23947143123022518,0.22714312302252,48.0,0,-0.49561917758190416,4.381267445611366,-0.4186847057774458,-0.3861730610014231,0.33947958591477095
A,USD,STD,INDL,C,2836,12/31/22,24468,BIOGEN INC,BIIB,2022,24554.1,13397.9,6614.0,24554.1,3046.9,10173.4,2350.7,144.1,276.92,2836.0,39904.172,Biotech,440155.0,440155.0,2022-11-14,1026.0,Chris Viehbacher,BIOGEN INC (Biogen Idec Inc prior to 03/2015),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960-03-26,M,,16301.6,0.0319582518176952,0.1240892559694715,0.06703401072349685,10.108634125388678,0.5456481809555227,1.0913829015755099,0.6639054170179319,0.09573553907494065,62.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,2836,12/31/22,24344,VERTEX PHARMACEUTICALS INC,VRTX,2022,18150.9,13912.7,810.3,18150.9,3322.0,8930.7,2655.8,257.012,288.78,2834.0,74219.92536,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,6523.6,0.01996875910891951,0.1830212275975296,0.12596598235155496,9.806475425240473,0.7665019365430915,1.6742305579132124,0.3594091753026021,0.1463178134417577,49.0,0,-0.49561917758190416,4.381267445611366,-0.4186847057774458,-0.3861730610014231,0.33947958591477095
A,USD,STD,INDL,C,2836,12/31/23,24344,VERTEX PHARMACEUTICALS INC,VRTX,2023,22730.2,17580.4,724.7,22730.2,3619.6,9869.2,3690.0,257.695,406.89,2834.0,104853.51855,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,10128.1,0.01578346591459215,0.15924188964461378,0.11055163002997749,10.031449715752006,0.773437981188023,1.7857796695980501,0.44557900942358625,0.1623390907251146,50.0,0,-0.49561917758190416,4.381267445611366,-0.4186847057774458,-0.3861730610014231,0.33947958591477095
A,USD,STD,INDL,C,2836,12/31/24,24344,VERTEX PHARMACEUTICALS INC,VRTX,2024,22533.2,16409.6,1657.2,22533.2,-535.6,11020.1,8258.7,256.94,402.7,2836.0,103469.738,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,9734.6,0.015444358791769301,-0.023769371416398913,-0.08083849060442044,10.022745056185675,0.7282409955088491,1.8414126540546853,0.43201143202030784,0.36651252374274407,51.0,0,-0.49561917758190416,4.381267445611366,-0.4186847057774458,-0.3861730610014231,0.33947958591477095
A,USD,STD,INDL,C,2836,12/31/25,24344,VERTEX PHARMACEUTICALS INC,VRTX,2025,25643.0,18665.8,1953.2,25643.0,3953.2,12001.3,4421.5,253.991,453.36,2836.0,115149.35976,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,13544.1,0.021024404782408333,0.154162929454432,0.10085627426225395,10.15202590887028,0.7279101509183793,1.8195370937813597,0.5281792301992747,0.17242522325780915,52.0,0,-0.49561917758190416,4.381267445611366,-0.4186847057774458,-0.3861730610014231,0.33947958591477095
A,USD,STD,INDL,C,2836,12/31/16,24468,BIOGEN INC,BIIB,2016,22876.8,12140.1,6512.7,22876.8,3702.8,11448.8,1985.5,215.9,283.58,2836.0,61224.922,Biotech,440155.0,440155.0,2010-07-15,272786.0,Doctor George Scangos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2017-01-06,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1948-06-15,M,,14751.7,0.022153933988023143,0.16185830186040007,0.11186404048730492,10.037878575572533,0.530672996223248,1.61804030601832,0.6448323192054833,0.08679098475311232,68.0,0,-0.6733462399782933,-0.21426345365633148,0.042413199782981595,-0.5715447390359115,0.2021131371294031
A,USD,STD,INDL,C,2836,12/31/17,24468,BIOGEN INC,BIIB,2017,23652.6,12612.8,5935.0,23652.6,2539.1,12273.9,2373.6,211.5,318.57,2836.0,67377.555,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,15492.0,0.014131382695339314,0.10734972053812267,0.049715532701463325,10.07122832445255,0.533252158325089,1.6755997792645527,0.6549808477714923,0.10035260394206134,56.0,0,-0.6584768992027012,-0.20871352579230268,-0.13236321585395175,-0.03674237828068685,-0.6053960375094226
A,USD,STD,INDL,C,2836,12/31/18,24468,BIOGEN INC,BIIB,2018,25288.9,13039.6,5936.5,25288.9,4430.7,13452.9,2899.0,197.2,300.92,2836.0,59341.424,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,16016.6,0.02254043198898601,0.17520335008640153,0.09847819489449101,10.138120843265309,0.5156254325020068,1.5153167306970203,0.6333450644353846,0.11463527476481776,57.0,0,-0.6584768992027012,-0.20871352579230268,-0.13236321585395175,-0.03674237828068685,-0.6053960375094226
A,USD,STD,INDL,C,2836,12/31/19,24468,BIOGEN INC,BIIB,2019,27234.3,13343.2,4871.7,27234.3,5888.5,14377.9,2496.5,174.2,296.73,2836.0,51690.366,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,16320.2,0.029305967223116163,0.21621631545514297,0.13601710839517797,10.21223248726606,0.48994099352654563,1.354264528075298,0.5992516789489725,0.09166749283073183,58.0,0,-0.6584768992027012,-0.20871352579230268,-0.13236321585395175,-0.03674237828068685,-0.6053960375094226
A,USD,STD,INDL,C,2836,12/31/20,24468,BIOGEN INC,BIIB,2020,24618.9,10700.3,7828.2,24618.9,4000.6,13444.6,4275.6,152.4,244.86,2836.0,37316.664,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,13677.3,0.04362672602914184,0.16250116780197327,0.1025944068770655,10.111269719617638,0.4346376158154913,1.2491682044581802,0.5555609714487649,0.1736714475463973,59.0,0,-0.6584768992027012,-0.20871352579230268,-0.13236321585395175,-0.03674237828068685,-0.6053960375094226
A,USD,STD,INDL,C,2836,12/31/21,24468,BIOGEN INC,BIIB,2021,23877.3,10896.2,6604.4,23877.3,1556.1,10981.7,3148.5,147.0,239.92,2836.0,35268.24,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,13805.0,0.030941208678850744,0.06517068512771544,-0.000664912053703115,10.08068349578754,0.45634137863158736,1.1745687376388887,0.5781641977945581,0.1318616426480381,60.0,0,-0.6584768992027012,-0.20871352579230268,-0.13236321585395175,-0.03674237828068685,-0.6053960375094226
A,USD,STD,INDL,C,2834,12/31/24,24782,PERRIGO CO PLC,PRGO,2024,9647.7,4319.4,3735.5,9647.7,-171.8,4373.4,112.2,136.5,25.71,2834.0,3509.415,Biotech,24205.0,24205.0,2023-06-30,1710096.0,Patrick Lockwood-Taylor,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969-06-15,M,Asian Association Network,-2414.5,0.020657088482141754,-0.017807353047876697,-0.07487647223589822,9.174474823956158,0.447712926396965,-0.2076671468004996,-0.25026690299242305,0.011629714854317609,55.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,2834,12/31/25,24782,PERRIGO CO PLC,PRGO,2025,8535.2,2935.5,3755.1,8535.2,-1425.4,4253.1,95.4,137.6,13.92,2834.0,1915.392,Biotech,24205.0,24205.0,2023-06-30,1710096.0,Patrick Lockwood-Taylor,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969-06-15,M,Asian Association Network,-3672.7,0.028470954067961688,-0.16700253069641016,-0.22030918588858822,9.05195406787725,0.3439286718530321,-0.42695549509872366,-0.43030040303683564,0.011177242478207892,56.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,3674,9/30/15,24800,QUALCOMM INC,QCOM,2015,50796.0,31421.0,9969.0,50796.0,5271.0,25281.0,5490.0,1524.0,53.73,3674.0,81884.51999999999,Semiconductors/Hardware,25529.0,25529.0,2014-03-04,640531.0,Steve Mollenkopf,QUALCOMM INC,CEO,2021-06-30,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1968-06-15,M,,31421.0,0.01962272675188695,0.10376801322938814,0.03811843011118257,10.835572890308924,0.6185723285298055,0.9578335028223018,0.6185723285298055,0.10807937632884479,47.0,0,1.328120120919817,-0.19997741649182793,-0.44736292532478544,-0.49441052504565186,-0.4374823779598874
A,USD,STD,INDL,C,3672,9/30/16,28139,SANMINA CORP,SANM,2016,3625.222,1609.803,434.059,3625.222,187.838,6481.181,37.746,73.031,28.47,3672.0,2079.19257,Semiconductors/Hardware,27025.0,27025.0,2002-12-06,83652.0,Jure Sola,SANMINA CORP (Sanmina-SCI Corp prior to 11/2012),Chairman/CEO,2017-10-02,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-01-02,M,,-4053.91,0.020891478855405935,0.05181420613689313,0.0018199447637979732,8.19567080679291,0.4440563915809846,0.25586781958765625,-1.1182515167346991,0.01041205200674607,65.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
A,USD,STD,INDL,C,2836,12/31/24,26376,BEONE MEDICINES LTD,ONC,2024,5920.91,3332.222,210.761,5920.91,-644.786,3810.241,1953.295,106.721,184.71,2836.0,19712.43591,Biotech,23141.0,23141.0,2024-06-24,601215.0,Wayne Pisano,ONCOLYTICS BIOTECH INC,Chair/Interim CEO,2025-06-11,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955-06-15,M,,-8755.824,,-0.10889981438663988,-0.16596893357466141,8.68624543228114,0.5627888280686584,1.7776103523115467,-1.4787970092435117,0.3298977690929266,69.0,0,-0.6637970751564273,-0.2472783908292412,-0.17753790169760764,-0.006433528133942844,0.021768553178682218
A,USD,STD,INDL,C,2836,12/31/25,26376,BEONE MEDICINES LTD,ONC,2025,8188.573,4361.194,1865.095,8188.573,286.933,5343.033,2145.868,110.852,303.81,2836.0,33677.94612,Biotech,23141.0,23141.0,2025-06-11,2250110.0,Jared Kelly,ONCOLYTICS BIOTECH INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1900-01-01,M,,-8398.087,0.02988850958620109,0.035040659709573325,-0.01826599548260472,9.010494924791871,0.5325951176108462,2.0440973322483575,-1.0255861430312705,0.2620564046995734,125.0,0,1.328120120919817,-0.19997741649182793,-0.44736292532478544,-0.49441052504565186,-0.4374823779598874
A,USD,STD,INDL,C,7372,7/31/15,27928,INTUIT INC,INTU,2015,4968.0,2332.0,500.0,4968.0,365.0,4192.0,798.0,277.706,105.77,7372.0,29372.96362,Software,16626.0,16626.0,2008-01-01,444827.0,Brad Smith,INTUIT INC,President/CEO,2016-01-21,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,5997.0,0.016821904999279387,0.07347020933977455,0.007820626221568983,8.510772623613315,0.4694041867954911,2.533348377998619,1.2071256038647342,0.1606280193236715,51.0,0,-0.6637970751564273,-0.2472783908292412,-0.17753790169760764,-0.006433528133942844,0.021768553178682218
A,USD,STD,INDL,C,7372,7/31/16,27928,INTUIT INC,INTU,2016,4250.0,1161.0,488.0,4250.0,979.0,4694.0,881.0,257.853,110.99,7372.0,28619.10447,Software,16626.0,16626.0,2016-01-21,444827.0,Brad Smith,INTUIT INC,Chairman/President/CEO,2018-12-31,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,6655.0,0.012471614744885395,0.2303529411764706,0.18035867980337544,8.354674261918463,0.2731764705882353,3.2047927805666028,1.5658823529411765,0.20729411764705882,52.0,0,-0.6637970751564273,-0.2472783908292412,-0.17753790169760764,-0.006433528133942844,0.021768553178682218
A,USD,STD,INDL,C,7372,7/31/17,27928,INTUIT INC,INTU,2017,4068.0,1354.0,438.0,4068.0,971.0,5177.0,998.0,255.668,137.21,7372.0,35080.206280000006,Software,16626.0,16626.0,2016-01-21,444827.0,Brad Smith,INTUIT INC,Chairman/President/CEO,2018-12-31,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,7275.0,0.01122989736922589,0.2386922320550639,0.18105804421840455,8.31090675716845,0.3328416912487709,3.2545738732702705,1.7883480825958702,0.24532940019665683,53.0,0,-0.6637970751564273,-0.2472783908292412,-0.17753790169760764,-0.006433528133942844,0.021768553178682218
A,USD,STD,INDL,C,7372,7/31/19,27928,INTUIT INC,INTU,2019,6283.0,3749.0,386.0,6283.0,1557.0,6784.0,1233.0,260.18,277.31,7372.0,72150.51580000001,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,9585.0,0.015254825191441912,0.24781155498965463,0.16761234792968963,8.745602852402946,0.5966894795479867,2.9572652964357,1.5255451217571223,0.19624383256406175,51.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,7/31/20,27928,INTUIT INC,INTU,2020,10931.0,5106.0,2252.0,10931.0,1826.0,7649.0,1392.0,261.74,306.37,7372.0,80189.2838,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,10853.0,0.02982251878563032,0.1670478455767999,0.10714108465189215,9.299358068293836,0.4671118836337023,2.7539735686715705,0.9928643308023054,0.12734425029731955,52.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,7/31/21,27928,INTUIT INC,INTU,2021,15516.0,9869.0,2414.0,15516.0,2062.0,9613.0,1678.0,273.235,529.97,7372.0,144806.35295,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,12272.0,0.01856612313926221,0.1328950760505285,0.06705947886910994,9.649627028559857,0.6360531064707399,2.6859988217634,0.7909254962619232,0.10814642949213715,53.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,7/31/22,27928,INTUIT INC,INTU,2022,27734.0,16441.0,6957.0,27734.0,2066.0,12726.0,2347.0,281.932,456.17,7372.0,128608.92044000002,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,13521.0,0.03023607385648035,0.07449340160092305,0.017438156354948407,10.23041437631381,0.5928102689839186,2.0569979601544652,0.487524338357251,0.08462536958246196,54.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,7/31/23,27928,INTUIT INC,INTU,2023,27780.0,17269.0,6600.0,27780.0,2384.0,14368.0,2539.0,280.421,511.7,7372.0,143491.4257,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,15012.0,0.01838862085971412,0.08581713462922966,0.03712687501459337,10.232071616308335,0.6216342692584593,2.1173622955924554,0.5403887688984881,0.09139668826493881,55.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,7/31/24,27928,INTUIT INC,INTU,2024,32132.0,18436.0,5997.0,32132.0,2963.0,16285.0,2754.0,280.268,647.35,7372.0,181431.4898,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,16935.0,0.017757236599725616,0.09221336984937134,0.03514425066134982,10.377607697293703,0.5737582472301755,2.2865728409215023,0.5270446906510644,0.0857089505788622,56.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,7372,7/31/25,27928,INTUIT INC,INTU,2025,36958.0,19710.0,6570.0,36958.0,3869.0,18831.0,2928.0,279.129,785.13,7372.0,219152.55177,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,19618.0,0.019222300737690087,0.10468640077926294,0.0513797455870849,10.51753741173737,0.5333080794415282,2.4086419495749043,0.53081876724931,0.07922506629146599,57.0,0,-0.5986162497683529,-0.13342965404338525,-0.11640577451831292,1.683520041240194,0.08550762578148682
A,USD,STD,INDL,C,3672,9/30/15,28139,SANMINA CORP,SANM,2015,3493.264,1520.471,423.949,3493.264,377.261,6374.541,33.083,78.058,21.37,3672.0,1668.09946,Semiconductors/Hardware,27025.0,27025.0,2002-12-06,83652.0,Jure Sola,SANMINA CORP (Sanmina-SCI Corp prior to 11/2012),Chairman/CEO,2017-10-02,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-01-02,M,,-4240.558,0.024747808609087978,0.10799670451474609,0.042347121396540524,8.158591821681718,0.43525797076888545,0.09266477517628693,-1.2139242839934228,0.009470512391848998,64.0,0,-0.6773650833982051,-0.27530597743840163,-0.18806471044490725,-0.6182375476915621,0.1164894900028803
