costat,curcd,datafmt,indfmt,consol,sic,datadate,gvkey,conm,tic,fyear,at,ceq,dltt,lse,ni,revt,xrd,csho,prcc_f,sich,mkt_cap,industry,boardid,companyid,datestartrole,directorid,directorname,companyname,rolename,dateendrole,datestartroleflag,dateendroleflag,seniority,UG,top20_ug,MBA,top20_mba,PhD,top20_phd,MD,top20_md,Master's,top20_masters,dob,gender,diversitynetworklabel,execid,year,salary,bonus,tdc1,stock_awards_fv,cash_comp,pct_equity
A,USD,STD,INDL,C,2834,12/31/17,24782,PERRIGO CO PLC,PRGO,2017,11628.8,6170.5,3270.8,11628.8,119.6,4946.2,180.4,140.8,87.16,2834.0,12272.128,Biotech,24205.0,24205.0,2016-06-13,270780.0,John Hendrickson,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),CEO,2018-01-15,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962-06-15,M,,20238.0,2017.0,900.0,0.0,8322.229,4200.001,900.0,0.5046726063414021
A,USD,STD,INDL,C,2834,12/31/18,24782,PERRIGO CO PLC,PRGO,2018,10983.4,5668.0,3052.2,10983.4,131.0,4731.7,227.1,135.9,38.75,2834.0,5266.125,Biotech,24205.0,24205.0,2018-10-08,56076.0,Murray Kessler,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2023-06-30,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-04-01,M,,,,,,,,,
A,USD,STD,INDL,C,2834,12/31/19,24782,PERRIGO CO PLC,PRGO,2019,11301.4,5803.8,3467.5,11301.4,146.1,4837.4,191.7,136.1,51.66,2834.0,7030.9259999999995,Biotech,24205.0,24205.0,2018-10-08,56076.0,Murray Kessler,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2023-06-30,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-04-01,M,,,,,,,,,
A,USD,STD,INDL,C,2834,12/31/20,24782,PERRIGO CO PLC,PRGO,2020,11488.4,5655.1,3687.6,11488.4,-162.6,5085.8,177.7,133.1,44.72,2834.0,5952.232,Biotech,24205.0,24205.0,2018-10-08,56076.0,Murray Kessler,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2023-06-30,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-04-01,M,,,,,,,,,
A,USD,STD,INDL,C,2834,12/31/21,24782,PERRIGO CO PLC,PRGO,2021,10425.7,5151.7,3064.0,10425.7,-68.9,4138.7,122.9,133.8,38.9,2834.0,5204.820000000001,Biotech,24205.0,24205.0,2018-10-08,56076.0,Murray Kessler,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2023-06-30,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-04-01,M,,,,,,,,,
A,USD,STD,INDL,C,2834,12/31/22,24782,PERRIGO CO PLC,PRGO,2022,11017.3,4842.1,4259.9,11017.3,-140.6,4451.6,123.1,134.7,34.09,2834.0,4591.923,Biotech,24205.0,24205.0,2018-10-08,56076.0,Murray Kessler,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2023-06-30,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959-04-01,M,,,,,,,,,
A,USD,STD,INDL,C,2834,12/31/23,24782,PERRIGO CO PLC,PRGO,2023,10809.1,4767.9,3792.4,10809.1,-12.7,4664.8,122.5,135.5,32.18,2834.0,4360.39,Biotech,24205.0,24205.0,2023-06-30,1710096.0,Patrick Lockwood-Taylor,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969-06-15,M,Asian Association Network,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/25,24468,BIOGEN INC,BIIB,2025,29439.5,18256.8,6577.2,29439.5,1292.9,9890.6,2250.4,146.8,175.99,2836.0,25835.332,Biotech,440155.0,440155.0,2022-11-14,1026.0,Chris Viehbacher,BIOGEN INC (Biogen Idec Inc prior to 03/2015),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960-03-26,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/23,24468,BIOGEN INC,BIIB,2023,26844.8,14799.4,7188.2,26844.8,1161.1,9835.6,2462.0,144.9,258.77,2836.0,37495.773,Biotech,440155.0,440155.0,2022-11-14,1026.0,Chris Viehbacher,BIOGEN INC (Biogen Idec Inc prior to 03/2015),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960-03-26,M,,,,,,,,,
A,USD,STD,INDL,C,2834,12/31/19,23812,REGENERON PHARMACEUTICALS,REGN,2019,14805.2,11089.7,713.9,14805.2,2115.8,7863.4,3036.6,110.277,375.48,2834.0,41406.807960000006,Biotech,25954.0,25954.0,1994-01-02,201093.0,Doctor Len Schleifer,REGENERON PHARMACEUTICALS INC,President/CEO,2023-06-09,30.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1953-01-01,M,,9752.0,,,,,,,
A,USD,STD,INDL,C,2836,12/31/20,24344,VERTEX PHARMACEUTICALS INC,VRTX,2020,11751.808,8686.815,889.505,11751.808,2711.647,6205.683,1829.537,259.89,236.34,2834.0,61422.4026,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,,,,,,,,
A,USD,STD,INDL,C,2834,12/31/21,23812,REGENERON PHARMACEUTICALS,REGN,2021,25434.8,18768.8,1980.0,25434.8,8075.3,16071.7,2908.1,108.675,631.52,2834.0,68630.436,Biotech,25954.0,25954.0,1994-01-02,201093.0,Doctor Len Schleifer,REGENERON PHARMACEUTICALS INC,President/CEO,2023-06-09,30.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1953-01-01,M,,9752.0,,,,,,,
A,USD,STD,INDL,C,2834,12/31/22,23812,REGENERON PHARMACEUTICALS,REGN,2022,29214.5,22664.0,2757.2,29214.5,4338.4,12172.9,3847.6,109.6,721.49,2834.0,79075.304,Biotech,25954.0,25954.0,1994-01-02,201093.0,Doctor Len Schleifer,REGENERON PHARMACEUTICALS INC,President/CEO,2023-06-09,30.0,10.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1953-01-01,M,,9752.0,,,,,,,
A,USD,STD,INDL,C,2834,12/31/23,23812,REGENERON PHARMACEUTICALS,REGN,2023,33080.2,25973.1,2771.6,33080.2,3953.6,13117.2,4625.1,109.4,878.29,2834.0,96084.926,Biotech,25954.0,25954.0,2023-06-09,201093.0,Doctor Len Schleifer,REGENERON PHARMACEUTICALS INC,Co-Chair/President/CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1953-01-01,M,,9752.0,,,,,,,
A,USD,STD,INDL,C,2834,12/31/24,23812,REGENERON PHARMACEUTICALS,REGN,2024,37759.4,29353.6,2908.5,37759.4,4412.6,14202.0,5233.0,109.6,712.33,2834.0,78071.368,Biotech,25954.0,25954.0,2023-06-09,201093.0,Doctor Len Schleifer,REGENERON PHARMACEUTICALS INC,Co-Chair/President/CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1953-01-01,M,,9752.0,,,,,,,
A,USD,STD,INDL,C,2834,12/31/25,23812,REGENERON PHARMACEUTICALS,REGN,2025,40558.7,31256.9,2934.9,40558.7,4504.9,14342.9,5974.3,105.7,771.87,2834.0,81586.659,Biotech,25954.0,25954.0,2023-06-09,201093.0,Doctor Len Schleifer,REGENERON PHARMACEUTICALS INC,Co-Chair/President/CEO,2027-01-01,10.0,40.0,Executive Director,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1953-01-01,M,,9752.0,,,,,,,
A,USD,STD,INDL,C,7372,12/31/20,23818,EVOLENT HEALTH INC,EVH,2020,1370.185,619.6,325.869,1370.185,-334.246,1022.433,15.1,84.357,16.03,7372.0,1352.24271,Software,2292952.0,2292952.0,2020-10-01,1093063.0,Seth Blackley,EVOLENT HEALTH INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/22,23818,EVOLENT HEALTH INC,EVH,2022,1817.293,859.417,468.996,1817.293,-19.164,1352.013,,99.963,28.08,7372.0,2806.9610399999997,Software,2292952.0,2292952.0,2020-10-01,1093063.0,Seth Blackley,EVOLENT HEALTH INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/23,23818,EVOLENT HEALTH INC,EVH,2023,2680.308,1067.701,635.058,2680.308,-113.04,1963.896,,113.887,33.03,7372.0,3761.68761,Software,2292952.0,2292952.0,2020-10-01,1093063.0,Seth Blackley,EVOLENT HEALTH INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,7372,12/31/24,23818,EVOLENT HEALTH INC,EVH,2024,2544.411,1001.259,515.489,2544.411,-61.623,2554.741,,115.038,11.25,7372.0,1294.1775,Software,2292952.0,2292952.0,2020-10-01,1093063.0,Seth Blackley,EVOLENT HEALTH INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1979-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/15,24344,VERTEX PHARMACEUTICALS INC,VRTX,2015,2498.875,939.967,739.503,2498.875,-556.334,1032.336,995.922,246.307,125.83,2834.0,30992.80981,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,23051.0,2015.0,1297.692,0.0,28099.826,7038.885,1297.692,0.2504956792259141
A,USD,STD,INDL,C,2836,12/31/16,24344,VERTEX PHARMACEUTICALS INC,VRTX,2016,2896.787,1156.582,521.335,2896.787,-112.052,1702.177,1047.69,248.301,73.67,2834.0,18292.33467,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,23051.0,2016.0,1300.0,0.0,17419.758,9800.076,1300.0,0.5625839348629297
A,USD,STD,INDL,C,2836,12/31/17,24344,VERTEX PHARMACEUTICALS INC,VRTX,2017,3546.014,2028.579,583.902,3546.014,263.484,2488.652,1484.625,253.253,149.86,2834.0,37952.49458,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,23051.0,2017.0,1300.0,0.0,17227.301,8750.114,1300.0,0.5079213511158829
A,USD,STD,INDL,C,2836,12/31/18,24344,VERTEX PHARMACEUTICALS INC,VRTX,2018,6245.898,4435.203,581.55,6245.898,2096.896,3047.597,1416.476,255.172,165.71,2834.0,42284.55212,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,23051.0,2018.0,1300.0,0.0,18799.147,9800.288,1300.0,0.5213155682010465
A,USD,STD,INDL,C,2836,12/31/19,24344,VERTEX PHARMACEUTICALS INC,VRTX,2019,8318.465,6085.244,622.868,8318.465,1176.81,4162.821,1754.54,258.993,218.95,2834.0,56706.517349999995,Biotech,32537.0,32537.0,2012-05-22,33491.0,Professor Doctor Jeff Leiden,VERTEX PHARMACEUTICALS INC,Chairman/President/CEO,2020-03-31,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1955-10-12,M,,23051.0,2019.0,1300.0,0.0,18789.985,9334.681,1300.0,0.4967902316047618
A,USD,STD,INDL,C,2836,12/31/21,24344,VERTEX PHARMACEUTICALS INC,VRTX,2021,13432.5,10100.0,887.2,13432.5,2342.1,7574.4,3051.1,254.479,219.6,2834.0,55883.5884,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/22,24468,BIOGEN INC,BIIB,2022,24554.1,13397.9,6614.0,24554.1,3046.9,10173.4,2350.7,144.1,276.92,2836.0,39904.172,Biotech,440155.0,440155.0,2022-11-14,1026.0,Chris Viehbacher,BIOGEN INC (Biogen Idec Inc prior to 03/2015),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960-03-26,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/22,24344,VERTEX PHARMACEUTICALS INC,VRTX,2022,18150.9,13912.7,810.3,18150.9,3322.0,8930.7,2655.8,257.012,288.78,2834.0,74219.92536,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/23,24344,VERTEX PHARMACEUTICALS INC,VRTX,2023,22730.2,17580.4,724.7,22730.2,3619.6,9869.2,3690.0,257.695,406.89,2834.0,104853.51855,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/24,24344,VERTEX PHARMACEUTICALS INC,VRTX,2024,22533.2,16409.6,1657.2,22533.2,-535.6,11020.1,8258.7,256.94,402.7,2836.0,103469.738,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/25,24344,VERTEX PHARMACEUTICALS INC,VRTX,2025,25643.0,18665.8,1953.2,25643.0,3953.2,12001.3,4421.5,253.991,453.36,2836.0,115149.35976,Biotech,32537.0,32537.0,2020-04-01,1890670.0,Doctor Reshma Kewalramani,VERTEX PHARMACEUTICALS INC,President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1973-01-01,F,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/16,24468,BIOGEN INC,BIIB,2016,22876.8,12140.1,6512.7,22876.8,3702.8,11448.8,1985.5,215.9,283.58,2836.0,61224.922,Biotech,440155.0,440155.0,2010-07-15,272786.0,Doctor George Scangos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2017-01-06,10.0,10.0,Executive Director,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1948-06-15,M,,41346.0,2016.0,1500.0,0.0,17733.788,13007.653,1500.0,0.7334954607554799
A,USD,STD,INDL,C,2836,12/31/17,24468,BIOGEN INC,BIIB,2017,23652.6,12612.8,5935.0,23652.6,2539.1,12273.9,2373.6,211.5,318.57,2836.0,67377.555,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/18,24468,BIOGEN INC,BIIB,2018,25288.9,13039.6,5936.5,25288.9,4430.7,13452.9,2899.0,197.2,300.92,2836.0,59341.424,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/19,24468,BIOGEN INC,BIIB,2019,27234.3,13343.2,4871.7,27234.3,5888.5,14377.9,2496.5,174.2,296.73,2836.0,51690.366,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/20,24468,BIOGEN INC,BIIB,2020,24618.9,10700.3,7828.2,24618.9,4000.6,13444.6,4275.6,152.4,244.86,2836.0,37316.664,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/21,24468,BIOGEN INC,BIIB,2021,23877.3,10896.2,6604.4,23877.3,1556.1,10981.7,3148.5,147.0,239.92,2836.0,35268.24,Biotech,440155.0,440155.0,2017-01-06,1694109.0,Michel Vounatsos,BIOGEN INC (Biogen Idec Inc prior to 03/2015),CEO,2022-11-14,10.0,10.0,Executive Director,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2834,12/31/24,24782,PERRIGO CO PLC,PRGO,2024,9647.7,4319.4,3735.5,9647.7,-171.8,4373.4,112.2,136.5,25.71,2834.0,3509.415,Biotech,24205.0,24205.0,2023-06-30,1710096.0,Patrick Lockwood-Taylor,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969-06-15,M,Asian Association Network,,,,,,,,
A,USD,STD,INDL,C,2834,12/31/25,24782,PERRIGO CO PLC,PRGO,2025,8535.2,2935.5,3755.1,8535.2,-1425.4,4253.1,95.4,137.6,13.92,2834.0,1915.392,Biotech,24205.0,24205.0,2023-06-30,1710096.0,Patrick Lockwood-Taylor,PERRIGO COMPANY PLC (Perrigo Co prior to 12/2013),President/CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969-06-15,M,Asian Association Network,,,,,,,,
A,USD,STD,INDL,C,3674,9/30/15,24800,QUALCOMM INC,QCOM,2015,50796.0,31421.0,9969.0,50796.0,5271.0,25281.0,5490.0,1524.0,53.73,3674.0,81884.51999999999,Semiconductors/Hardware,25529.0,25529.0,2014-03-04,640531.0,Steve Mollenkopf,QUALCOMM INC,CEO,2021-06-30,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1968-06-15,M,,36696.0,2015.0,1141.886,0.0,10372.325,8000.034,1141.886,0.7712864762721954
A,USD,STD,INDL,C,3672,9/30/16,28139,SANMINA CORP,SANM,2016,3625.222,1609.803,434.059,3625.222,187.838,6481.181,37.746,73.031,28.47,3672.0,2079.19257,Semiconductors/Hardware,27025.0,27025.0,2002-12-06,83652.0,Jure Sola,SANMINA CORP (Sanmina-SCI Corp prior to 11/2012),Chairman/CEO,2017-10-02,10.0,10.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951-01-02,M,,8095.0,,,,,,,
A,USD,STD,INDL,C,2836,12/31/24,26376,BEONE MEDICINES LTD,ONC,2024,5920.91,3332.222,210.761,5920.91,-644.786,3810.241,1953.295,106.721,184.71,2836.0,19712.43591,Biotech,23141.0,23141.0,2024-06-24,601215.0,Wayne Pisano,ONCOLYTICS BIOTECH INC,Chair/Interim CEO,2025-06-11,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955-06-15,M,,,,,,,,,
A,USD,STD,INDL,C,2836,12/31/25,26376,BEONE MEDICINES LTD,ONC,2025,8188.573,4361.194,1865.095,8188.573,286.933,5343.033,2145.868,110.852,303.81,2836.0,33677.94612,Biotech,23141.0,23141.0,2025-06-11,2250110.0,Jared Kelly,ONCOLYTICS BIOTECH INC,CEO,2027-01-01,10.0,40.0,Executive Director,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1900-01-01,M,,,,,,,,,
A,USD,STD,INDL,C,7372,7/31/15,27928,INTUIT INC,INTU,2015,4968.0,2332.0,500.0,4968.0,365.0,4192.0,798.0,277.706,105.77,7372.0,29372.96362,Software,16626.0,16626.0,2008-01-01,444827.0,Brad Smith,INTUIT INC,President/CEO,2016-01-21,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,28880.0,2015.0,1000.0,0.0,16015.331,10373.838,1000.0,0.6477442145903821
A,USD,STD,INDL,C,7372,7/31/16,27928,INTUIT INC,INTU,2016,4250.0,1161.0,488.0,4250.0,979.0,4694.0,881.0,257.853,110.99,7372.0,28619.10447,Software,16626.0,16626.0,2016-01-21,444827.0,Brad Smith,INTUIT INC,Chairman/President/CEO,2018-12-31,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,28880.0,2016.0,1000.0,0.0,18788.385,11576.785,1000.0,0.6161671160134307
A,USD,STD,INDL,C,7372,7/31/17,27928,INTUIT INC,INTU,2017,4068.0,1354.0,438.0,4068.0,971.0,5177.0,998.0,255.668,137.21,7372.0,35080.206280000006,Software,16626.0,16626.0,2016-01-21,444827.0,Brad Smith,INTUIT INC,Chairman/President/CEO,2018-12-31,10.0,10.0,Executive Director,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964-06-15,M,,28880.0,2017.0,1000.0,0.0,22855.157,16451.308,1000.0,0.7198072627547473
A,USD,STD,INDL,C,7372,7/31/19,27928,INTUIT INC,INTU,2019,6283.0,3749.0,386.0,6283.0,1557.0,6784.0,1233.0,260.18,277.31,7372.0,72150.51580000001,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,34210.0,2019.0,910.769,0.0,17506.677,11198.32,910.769,0.6396599423180082
A,USD,STD,INDL,C,7372,7/31/20,27928,INTUIT INC,INTU,2020,10931.0,5106.0,2252.0,10931.0,1826.0,7649.0,1392.0,261.74,306.37,7372.0,80189.2838,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,34210.0,2020.0,1038.462,0.0,15574.145,13025.683,1038.462,0.8363658486549342
A,USD,STD,INDL,C,7372,7/31/21,27928,INTUIT INC,INTU,2021,15516.0,9869.0,2414.0,15516.0,2062.0,9613.0,1678.0,273.235,529.97,7372.0,144806.35295,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,34210.0,2021.0,1000.0,0.0,19179.185,15981.685,1000.0,0.8332828011200684
A,USD,STD,INDL,C,7372,7/31/22,27928,INTUIT INC,INTU,2022,27734.0,16441.0,6957.0,27734.0,2066.0,12726.0,2347.0,281.932,456.17,7372.0,128608.92044000002,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,34210.0,2022.0,1100.0,0.0,27174.857,17489.821,1100.0,0.6436030555744967
A,USD,STD,INDL,C,7372,7/31/23,27928,INTUIT INC,INTU,2023,27780.0,17269.0,6600.0,27780.0,2384.0,14368.0,2539.0,280.421,511.7,7372.0,143491.4257,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,34210.0,2023.0,1100.0,0.0,27305.429,17840.333,1100.0,0.6533621207709279
A,USD,STD,INDL,C,7372,7/31/24,27928,INTUIT INC,INTU,2024,32132.0,18436.0,5997.0,32132.0,2963.0,16285.0,2754.0,280.268,647.35,7372.0,181431.4898,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,34210.0,2024.0,1200.0,0.0,36572.36,24247.389,1200.0,0.662997657247167
A,USD,STD,INDL,C,7372,7/31/25,27928,INTUIT INC,INTU,2025,36958.0,19710.0,6570.0,36958.0,3869.0,18831.0,2928.0,279.129,785.13,7372.0,219152.55177,Software,16626.0,16626.0,2019-01-01,556870.0,Sasan Goodarzi,INTUIT INC,CEO,2026-01-22,10.0,10.0,Executive Director,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1968-03-01,M,,34210.0,2025.0,1300.0,0.0,36845.552,24285.384,1300.0,0.6591130457212311
